ENSG00000223695	0	0	0
ENSG00000237668	171	80	91
ENSG00000214491	0	0	0
ENSG00000206069	0	0	0
ENSG00000197077	47	25	22
ENSG00000279085	5	2	3
ENSG00000279548	3	1	2
ENSG00000279006	0	0	0
ENSG00000279110	5	3	2
ENSG00000203280	1	0	1
ENSG00000271181	1	1	0
ENSG00000100053	0	0	0
ENSG00000236641	0	0	0
ENSG00000244752	0	0	0
ENSG00000279298	0	0	0
ENSG00000128272	149	71	78
ENSG00000100368	0	0	0
ENSG00000100077	146	84	62
ENSG00000100206	5	3	2
ENSG00000100380	242	118	124
ENSG00000073169	0	0	0
ENSG00000159307	2	0	2
ENSG00000244486	0	0	0
ENSG00000130538	0	0	0
ENSG00000133460	1	1	0
ENSG00000215568	0	0	0
ENSG00000100154	45	23	22
ENSG00000276950	0	0	0
ENSG00000100167	0	0	0
ENSG00000184459	0	0	0
ENSG00000100379	1	1	0
ENSG00000128165	0	0	0
ENSG00000100253	0	0	0
ENSG00000100241	2	1	1
ENSG00000079974	1	0	1
ENSG00000272858	0	0	0
ENSG00000224256	1	1	0
ENSG00000283990	0	0	0
ENSG00000284175	0	0	0
ENSG00000284520	0	0	0
ENSG00000186951	17	8	9
ENSG00000280384	2	0	2
ENSG00000205643	10	8	2
ENSG00000183569	0	0	8
ENSG00000202058	13	3	10
ENSG00000251913	0	0	0
ENSG00000276027	0	0	0
ENSG00000270022	0	7	10
ENSG00000249222	189	79	110
ENSG00000289517	0	0	0
ENSG00000183172	171	83	88
ENSG00000128274	0	0	0
ENSG00000200448	0	0	0
ENSG00000234009	885	421	464
ENSG00000229608	0	0	0
ENSG00000274717	0	0	0
ENSG00000242247	71	37	34
ENSG00000226989	0	0	0
ENSG00000100243	79	38	41
ENSG00000252225	0	0	0
ENSG00000228719	0	0	0
ENSG00000100348	164	81	83
ENSG00000100350	5	4	1
ENSG00000100353	2	2	0
ENSG00000188078	0	0	0
ENSG00000229971	0	0	0
ENSG00000261675	0	0	0
ENSG00000100242	9	13	14
ENSG00000184571	1	0	1
ENSG00000100425	0	0	0
ENSG00000241878	7	2	5
ENSG00000128253	0	0	0
ENSG00000099957	1	1	0
ENSG00000100156	0	0	0
ENSG00000288754	0	0	0
ENSG00000289160	0	0	0
ENSG00000230051	0	0	0
ENSG00000289564	0	0	0
ENSG00000288861	0	0	0
ENSG00000288777	0	0	1
ENSG00000273203	0	1	0
ENSG00000183307	0	0	0
ENSG00000273442	0	0	0
ENSG00000177663	4	1	3
ENSG00000235328	0	0	0
ENSG00000069998	50	23	27
ENSG00000228274	2	22	22
ENSG00000100211	35	43	36
ENSG00000128284	0	0	0
ENSG00000212569	0	0	0
ENSG00000251322	1	0	1
ENSG00000206841	0	0	0
ENSG00000100320	40	26	15
ENSG00000099998	3	1	2
ENSG00000225098	0	0	0
ENSG00000188263	0	0	0
ENSG00000185651	34	25	9
ENSG00000236325	124	60	64
ENSG00000203416	48	27	21
ENSG00000241832	1	1	0
ENSG00000231004	0	0	0
ENSG00000239547	0	0	0
ENSG00000093072	7	5	3
ENSG00000188280	0	0	0
ENSG00000235578	0	0	0
ENSG00000287864	0	0	0
ENSG00000225413	0	0	0
ENSG00000280623	2	0	2
ENSG00000224277	0	0	0
ENSG00000128322	0	0	0
ENSG00000272733	0	0	0
ENSG00000278655	0	0	0
ENSG00000189269	0	0	0
ENSG00000275609	0	0	0
ENSG00000211683	3	1	2
ENSG00000244723	3	3	0
ENSG00000197210	0	0	0
ENSG00000239511	0	0	0
ENSG00000224688	0	0	0
ENSG00000215498	0	0	0
ENSG00000234503	0	0	0
ENSG00000187905	1	0	1
ENSG00000100227	0	0	0
ENSG00000250261	5	0	5
ENSG00000276427	0	0	0
ENSG00000238125	0	0	0
ENSG00000229107	0	0	0
ENSG00000235062	0	0	0
ENSG00000241973	27	13	14
ENSG00000226885	0	0	0
ENSG00000229266	0	0	0
ENSG00000169662	0	0	0
ENSG00000206142	0	0	0
ENSG00000237407	0	0	0
ENSG00000232771	0	0	0
ENSG00000279920	0	0	0
ENSG00000226534	0	0	0
ENSG00000273846	0	0	0
ENSG00000200057	0	0	0
ENSG00000252020	0	0	0
ENSG00000275840	0	0	0
ENSG00000169635	0	0	0
ENSG00000283145	0	0	0
ENSG00000238875	0	0	0
ENSG00000226085	106	49	57
ENSG00000100351	0	0	0
ENSG00000225528	175	98	77
ENSG00000286025	0	0	0
ENSG00000235568	0	0	0
ENSG00000275004	4	0	4
ENSG00000169548	0	0	0
ENSG00000185686	0	0	0
ENSG00000220891	1	1	0
ENSG00000253120	0	0	0
ENSG00000211656	0	0	0
ENSG00000211657	0	0	0
ENSG00000253920	0	0	0
ENSG00000253329	0	0	0
ENSG00000215456	0	0	0
ENSG00000286941	0	0	0
ENSG00000100121	0	0	0
ENSG00000253338	0	0	0
ENSG00000253451	0	0	0
ENSG00000211658	0	0	0
ENSG00000253913	0	0	0
ENSG00000253779	0	0	0
ENSG00000211659	0	0	0
ENSG00000232350	0	0	0
ENSG00000223999	0	0	0
ENSG00000253822	0	0	0
ENSG00000211660	0	0	0
ENSG00000253546	0	0	0
ENSG00000211661	0	0	0
ENSG00000211662	0	0	0
ENSG00000254240	0	0	0
ENSG00000211663	0	0	0
ENSG00000278667	0	0	0
ENSG00000211664	0	0	0
ENSG00000253152	0	0	0
ENSG00000211665	0	0	0
ENSG00000253786	0	0	0
ENSG00000211666	0	0	0
ENSG00000070413	70	39	31
ENSG00000100226	1	7	2
ENSG00000250479	2	2	0
ENSG00000099953	0	0	0
ENSG00000100325	67	32	35
ENSG00000207455	0	0	0
ENSG00000252859	0	0	0
ENSG00000232754	0	0	0
ENSG00000215771	0	0	0
ENSG00000100395	7	5	2
ENSG00000235513	6	2	4
ENSG00000100399	0	0	0
ENSG00000274552	0	0	0
ENSG00000100146	0	0	0
ENSG00000185022	1	0	1
ENSG00000198792	0	0	0
ENSG00000235246	0	0	0
ENSG00000241693	0	0	0
ENSG00000277385	2	1	1
ENSG00000213923	4	1	3
ENSG00000229955	0	0	0
ENSG00000100036	0	1	1
ENSG00000167065	3	2	3
ENSG00000250318	2	2	0
ENSG00000288153	0	0	0
ENSG00000185339	1	0	1
ENSG00000128285	0	0	0
ENSG00000253352	46	26	29
ENSG00000100385	0	0	0
ENSG00000235295	1	1	0
ENSG00000184979	0	0	0
ENSG00000100099	99	56	43
ENSG00000100083	119	52	68
ENSG00000100092	1	0	1
ENSG00000285304	0	0	0
ENSG00000233360	0	0	0
ENSG00000241333	1	1	0
ENSG00000100097	0	0	0
ENSG00000273899	2	0	2
ENSG00000100101	0	0	0
ENSG00000184381	1	0	1
ENSG00000283900	0	0	0
ENSG00000286144	2	1	1
ENSG00000228620	2	2	0
ENSG00000168135	0	0	0
ENSG00000286440	0	0	0
ENSG00000100196	0	0	0
ENSG00000100201	44	26	18
ENSG00000232254	0	0	0
ENSG00000128311	0	0	0
ENSG00000100055	1	0	1
ENSG00000243902	0	0	0
ENSG00000166897	0	0	0
ENSG00000272694	0	0	0
ENSG00000100060	0	0	0
ENSG00000100065	0	0	0
ENSG00000225867	0	0	0
ENSG00000128283	0	0	0
ENSG00000100079	0	0	0
ENSG00000273866	2	1	1
ENSG00000138892	0	0	0
ENSG00000128340	0	0	0
ENSG00000100342	56	28	28
ENSG00000185340	0	0	0
ENSG00000274600	0	0	0
ENSG00000286102	0	0	0
ENSG00000196588	1	0	1
ENSG00000184058	0	0	0
ENSG00000237862	0	0	0
ENSG00000099949	0	0	0
ENSG00000286592	1	0	1
ENSG00000261202	0	0	0
ENSG00000289846	0	0	0
ENSG00000289044	0	0	0
ENSG00000235478	0	0	0
ENSG00000289292	0	0	0
ENSG00000207751	0	0	0
ENSG00000188511	0	0	0
ENSG00000278869	0	0	0
ENSG00000289888	0	0	0
ENSG00000197182	0	0	0
ENSG00000224271	2	1	1
ENSG00000288834	0	0	0
ENSG00000235159	0	0	0
ENSG00000233521	0	0	0
ENSG00000225783	2	1	1
ENSG00000289873	0	0	0
ENSG00000289858	0	0	0
ENSG00000288778	0	0	0
ENSG00000289120	0	0	0
ENSG00000289947	0	0	0
ENSG00000172250	0	7	10
ENSG00000234688	0	0	0
ENSG00000289244	0	0	0
ENSG00000229891	0	0	0
ENSG00000289963	4	2	2
ENSG00000218357	0	0	0
ENSG00000185837	0	0	0
ENSG00000288871	0	0	0
ENSG00000284633	11	6	5
ENSG00000260708	0	0	0
ENSG00000226328	3	2	1
ENSG00000289489	0	0	0
ENSG00000227838	0	0	0
ENSG00000231495	0	0	0
ENSG00000226169	0	0	0
ENSG00000180957	0	0	0
ENSG00000235954	2	0	2
ENSG00000277460	0	0	0
ENSG00000264073	0	0	0
ENSG00000283225	0	0	0
ENSG00000276150	0	0	0
ENSG00000274342	0	0	0
ENSG00000276675	0	0	0
ENSG00000239249	0	0	0
ENSG00000169184	0	0	0
ENSG00000205702	2	1	1
ENSG00000272973	0	0	0
ENSG00000099984	0	0	0
ENSG00000100387	91	38	53
ENSG00000222698	0	0	0
ENSG00000237214	96	51	45
ENSG00000199515	0	0	0
ENSG00000213857	584	300	284
ENSG00000284015	0	0	0
ENSG00000100393	60	33	28
ENSG00000231993	0	0	0
ENSG00000099956	61	36	25
ENSG00000218537	0	44	33
ENSG00000290199	0	0	0
ENSG00000273032	16	10	6
ENSG00000282012	5	2	3
ENSG00000198062	0	0	0
ENSG00000236666	0	0	0
ENSG00000212216	0	0	0
ENSG00000241838	385	199	186
ENSG00000225255	0	0	0
ENSG00000235992	0	0	0
ENSG00000271127	0	0	0
ENSG00000274381	0	0	0
ENSG00000211669	0	0	0
ENSG00000226477	0	0	0
ENSG00000211670	0	0	0
ENSG00000278196	0	0	0
ENSG00000284049	0	0	0
ENSG00000237127	0	0	0
ENSG00000254077	0	0	0
ENSG00000253448	0	0	0
ENSG00000253234	0	0	0
ENSG00000226420	0	0	0
ENSG00000211672	0	0	0
ENSG00000253963	0	0	0
ENSG00000211673	0	0	0
ENSG00000264824	0	0	0
ENSG00000254709	0	0	0
ENSG00000211674	0	0	0
ENSG00000211675	0	0	0
ENSG00000211676	0	0	0
ENSG00000211677	0	0	0
ENSG00000211678	0	0	0
ENSG00000211679	0	0	0
ENSG00000211680	0	0	0
ENSG00000254029	0	0	0
ENSG00000211681	0	0	0
ENSG00000254030	0	0	0
ENSG00000211682	0	0	0
ENSG00000222037	0	0	0
ENSG00000211684	0	0	0
ENSG00000211685	0	0	0
ENSG00000099977	0	1	2
ENSG00000289960	0	0	0
ENSG00000289946	0	0	0
ENSG00000099899	2	2	0
ENSG00000289841	0	0	0
ENSG00000100401	111	59	52
ENSG00000286491	0	0	0
ENSG00000286406	0	0	0
ENSG00000290397	3	1	2
ENSG00000229027	0	0	0
ENSG00000290408	0	0	0
ENSG00000232775	0	0	0
ENSG00000290415	0	0	0
ENSG00000239435	0	0	0
ENSG00000290416	0	0	0
ENSG00000100181	0	0	0
ENSG00000290418	0	0	0
ENSG00000128262	0	0	0
ENSG00000290696	0	0	0
ENSG00000284128	0	0	0
ENSG00000197421	0	0	0
ENSG00000285697	0	0	0
ENSG00000100068	0	0	0
ENSG00000290796	0	0	0
ENSG00000206145	0	0	0
ENSG00000197549	0	0	0
ENSG00000290847	0	0	0
ENSG00000225720	0	0	0
ENSG00000290922	0	0	0
ENSG00000237438	0	0	0
ENSG00000290931	3	2	1
ENSG00000161133	0	0	0
ENSG00000290950	0	0	0
ENSG00000234353	0	0	0
ENSG00000283972	0	0	0
ENSG00000223553	0	0	0
ENSG00000290981	0	0	0
ENSG00000217261	0	0	0
ENSG00000290982	0	0	0
ENSG00000133475	0	0	0
ENSG00000290983	0	0	0
ENSG00000183169	0	0	0
ENSG00000290990	0	0	0
ENSG00000244627	0	0	0
ENSG00000291015	3	4	1
ENSG00000182841	0	0	0
ENSG00000291035	0	0	0
ENSG00000169668	0	0	0
ENSG00000184319	0	0	0
ENSG00000291064	15	2	13
ENSG00000226287	0	0	0
ENSG00000291085	0	0	0
ENSG00000100058	0	0	0
ENSG00000291087	6	3	3
ENSG00000261188	0	0	0
ENSG00000128294	1	1	0
ENSG00000226912	125	59	66
ENSG00000278404	0	0	0
ENSG00000206028	0	0	0
ENSG00000277941	0	0	0
ENSG00000275942	0	0	0
ENSG00000276991	0	0	0
ENSG00000290475	0	0	0
ENSG00000237439	0	0	0
ENSG00000234479	0	0	0
ENSG00000232707	0	0	0
ENSG00000239674	0	0	0
ENSG00000288811	0	0	0
ENSG00000277870	0	0	0
ENSG00000277017	0	0	0
ENSG00000278044	0	0	0
ENSG00000274252	0	0	0
ENSG00000275319	0	0	0
ENSG00000277690	0	0	0
ENSG00000278558	0	0	0
ENSG00000290425	8	5	3
ENSG00000274602	0	0	0
ENSG00000274625	0	0	0
ENSG00000222630	0	0	0
ENSG00000275793	0	0	0
ENSG00000275362	0	0	0
ENSG00000278110	0	0	0
ENSG00000286175	0	0	0
ENSG00000273907	0	0	0
ENSG00000273643	0	0	0
ENSG00000290711	0	0	0
ENSG00000237476	0	0	0
ENSG00000272829	0	0	0
ENSG00000230513	1	20	30
ENSG00000284130	0	0	0
ENSG00000291240	0	0	0
ENSG00000099960	8	5	3
ENSG00000290799	0	0	0
ENSG00000291044	0	0	0
ENSG00000290961	0	0	0
ENSG00000215478	0	0	0
ENSG00000290449	0	0	0
ENSG00000290920	43	23	20
ENSG00000248409	0	0	0
ENSG00000133519	0	0	0
ENSG00000234928	1	1	0
ENSG00000227755	0	0	0
ENSG00000178248	0	0	0
ENSG00000228315	3	15	18
ENSG00000290958	0	0	0
ENSG00000272578	0	0	0
ENSG00000159496	0	16	13
ENSG00000187792	4	4	0
ENSG00000128218	0	0	0
ENSG00000169314	0	0	0
ENSG00000182944	399	204	195
ENSG00000290778	0	0	0
ENSG00000273353	0	0	0
ENSG00000100364	0	0	0
ENSG00000221598	0	0	0
ENSG00000273287	0	0	0
ENSG00000213752	20	10	10
ENSG00000100373	0	0	0
ENSG00000100376	1	1	0
ENSG00000077935	7	4	3
ENSG00000128408	0	0	0
ENSG00000232363	0	0	0
ENSG00000077942	1	1	0
ENSG00000238120	1	1	0
ENSG00000251985	0	0	0
ENSG00000280383	9	2	7
ENSG00000264160	0	0	0
ENSG00000172346	0	11	13
ENSG00000205856	147	75	72
ENSG00000241360	0	0	0
ENSG00000159873	1	0	1
ENSG00000226471	6	3	3
ENSG00000100219	435	203	232
ENSG00000167037	1	0	1
ENSG00000199783	0	0	0
ENSG00000290697	0	0	0
ENSG00000128250	0	0	0
ENSG00000289481	0	0	0
ENSG00000260924	0	0	0
ENSG00000070371	17	11	9
ENSG00000286367	0	0	0
ENSG00000230194	14	8	6
ENSG00000251940	0	0	0
ENSG00000128191	3	2	1
ENSG00000236499	0	0	0
ENSG00000273139	0	0	0
ENSG00000205704	0	0	0
ENSG00000278920	26	10	16
ENSG00000240186	0	0	0
ENSG00000183963	0	0	0
ENSG00000273387	0	0	0
ENSG00000198832	76	31	45
ENSG00000235573	0	0	0
ENSG00000185133	0	0	0
ENSG00000100078	0	0	0
ENSG00000214125	91	55	36
ENSG00000264141	0	0	0
ENSG00000138942	2	0	2
ENSG00000254835	0	0	0
ENSG00000182541	1	0	1
ENSG00000199695	0	0	0
ENSG00000202019	0	0	0
ENSG00000100100	0	0	0
ENSG00000212542	0	0	0
ENSG00000291299	36	16	20
ENSG00000290440	0	0	0
